run_id,chinFirst,trial_duration_exact,window_width,window_height,window_width_max,window_height_max,window_diagonal_max,window_diagonal,trial_index,withinTaskIndex,task_nr,time_elapsed,choiceTask_amountLeftFirst,key_press,option_topLeft,option_bottomLeft,option_topRight,option_bottomRight,x_mean,y_mean,count,fps,choseTop,LL_top,choseLL,aLL,aSS,tLL,tSS,amountLeft,optionIndex,attributeIndex,trans_type_0,trans_type_1,trans_type_2,trans_type_3,trans_type_4,trans_type_6,trans_type_7,payneIndex,k,age,gender,ethnic,degree
0,0.0,2460.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,374.0,37.0,3.0,865488.0,1.0,38.0,$4.5,$4,Tomorrow,Today,0.4875545058139536,0.3726098191214465,43.0,17.479674796747968,1.0,1.0,1.0,4.5,4.0,1.0,0.0,1.0,-0.5263157894736842,0.21052631578947367,34,1,0,1,1,1,0,0.0,0.125,1995.0,male,caucasian,college
0,0.0,2285.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,377.0,38.0,3.0,870887.0,1.0,40.0,$1,$5,Today,30 days,0.5548632812500001,0.39315972222222173,40.0,17.505470459518598,0.0,0.0,,5.0,1.0,30.0,0.0,1.0,0.4482758620689655,-0.034482758620689655,26,0,1,1,0,1,0,-1.0,0.13333333333333333,1995.0,male,caucasian,college
0,0.0,2015.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,380.0,39.0,3.0,876013.0,1.0,40.0,$2,$4.5,Today,7 days,0.5526339285714286,0.376587301587301,35.0,17.3697270471464,0.0,0.0,,4.5,2.0,7.0,0.0,1.0,0.42857142857142855,0.14285714285714285,23,1,0,0,1,3,0,-0.2,0.17857142857142858,1995.0,male,caucasian,college
0,0.0,3252.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,383.0,40.0,3.0,882363.0,1.0,38.0,$5,$1,30 days,Today,0.5155975877192982,0.3975389863547755,57.0,17.527675276752767,1.0,1.0,1.0,5.0,1.0,30.0,0.0,1.0,-0.2916666666666667,0.16666666666666666,44,1,0,1,1,1,0,0.0,0.13333333333333333,1995.0,male,caucasian,college
0,0.0,1792.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,387.0,41.0,3.0,890335.0,1.0,40.0,Today,15 days,$2,$5,0.6238911290322582,0.40112007168458724,31.0,17.299107142857142,0.0,0.0,,,,,0.0,,,,19,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,3543.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,390.0,42.0,3.0,897027.0,1.0,38.0,90 days,Today,$4.5,$3.5,0.5708543346774193,0.33530465949820754,62.0,17.499294383290998,1.0,1.0,1.0,,,,0.0,,,,42,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,3196.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,393.0,43.0,3.0,903332.0,1.0,38.0,90 days,Today,$4,$2,0.58896484375,0.3909474206349201,56.0,17.521902377972467,1.0,1.0,1.0,,,,0.0,,,,43,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,2634.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,396.0,44.0,3.0,909097.0,1.0,40.0,Today,7 days,$4,$5,0.5112941576086957,0.46014492753623143,46.0,17.463933181473045,0.0,0.0,,,,,0.0,,,,39,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,2797.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,399.0,45.0,3.0,914994.0,1.0,38.0,90 days,Today,$4.5,$3,0.6483258928571427,0.33767006802721045,49.0,17.518770110833035,1.0,1.0,1.0,,,,0.0,,,,30,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,3084.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,402.0,46.0,3.0,921204.0,1.0,38.0,15 days,Today,$4.5,$1,0.6321903935185186,0.32227366255144,54.0,17.509727626459146,1.0,1.0,1.0,,,,0.0,,,,27,0,0,0,0,0,0,,,1995.0,male,caucasian,college
