run_id,subject,chinFirst,trial_index,index,task_nr,chin,x_pos,y_pos,px,py,x,y,fps,window_width_max,window_height_max,offset,offset_perc
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,972,508,,1280.0,720.0,85.60373823613078,11.889408088351496
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,1031,412,,1280.0,720.0,164.14932226482082,22.798516981225116
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,952,508,,1280.0,720.0,99.03534722511958,13.754909336822164
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,941,515,,1280.0,720.0,103.00485425454472,14.306229757575656
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,1046,386,,1280.0,720.0,191.2694434560837,26.565200480011626
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,953,526,,1280.0,720.0,86.83893136145792,12.06096268909138
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,986,499,,1280.0,720.0,85.86617494683223,11.925857631504478
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,996,483,,1280.0,720.0,97.12363255150623,13.489393409931422
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,982,511,,1280.0,720.0,77.38862965578342,10.748420785525475
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,931,548,,1280.0,720.0,97.12363255150623,13.489393409931422
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,945,509,,1280.0,720.0,103.58571330062848,14.38690462508729
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,1034,487,,1280.0,720.0,89.56003573022959,12.438893851420776
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,969,503,,1280.0,720.0,91.40021881811882,12.694474835849835
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,1044,541,,1280.0,720.0,40.311288741492746,5.598790102985103
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,920,493,,1280.0,720.0,133.06013678032951,18.480574552823544
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,999,485,,1280.0,720.0,94.37160589923221,13.107167486004473
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,949,495,,1280.0,720.0,110.39021695784459,15.331974577478414
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,889,513,,1280.0,720.0,148.97650821522163,20.69118169655856
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,935,475,,1280.0,720.0,134.61797799699713,18.696941388471824
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,1105,495,,1280.0,720.0,114.5512985522207,15.90990257669732
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,1088,468,,1280.0,720.0,125.53883861180172,17.435949807194685
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,1012,443,,1280.0,720.0,133.5402561027947,18.54725779205482
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,838,394,,1280.0,720.0,260.23066690918654,36.143148181831464
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,791,460,,1280.0,720.0,260.2786967848118,36.14981899789053
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,896,460,,1280.0,720.0,172.74258305351347,23.992025424099094
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,842,543,,1280.0,720.0,184.967564724197,25.68993954502736
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,915,545,,1280.0,720.0,113.3225485064645,15.73924284812007
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,985,470,,1280.0,720.0,112.94689017409908,15.687068079735983
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,935,488,,1280.0,720.0,125.15989773086265,17.38331912928648
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,964,482,,1280.0,720.0,111.51681487560519,15.488446510500722
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,1072,489,,1280.0,720.0,99.36297097007517,13.800412634732663
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,994,512,,1280.0,720.0,70.68238818828917,9.816998359484607
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,1004,579,,1280.0,720.0,20.223748416156685,2.808853946688428
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,887,508,,1280.0,720.0,152.9477034806342,21.24273659453253
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,943,644,,1280.0,720.0,105.75916035975324,14.68877227218795
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,968,570,,1280.0,720.0,56.32051136131489,7.822293244627068
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,968,570,,1280.0,720.0,56.32051136131489,7.822293244627068
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,985,490,,1280.0,720.0,94.42986815621421,13.115259466140863
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,1010,518,,1280.0,720.0,59.665735560705194,8.286907716764611
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,1067,526,,1280.0,720.0,65.94694837519019,9.159298385443082
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,996,496,,1280.0,720.0,84.75848040166836,11.772011166898384
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,989,481,,1280.0,720.0,101.24228365658294,14.06142828563652
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,868,572,,1280.0,720.0,156.05127362504928,21.673788003479064
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,974,565,,1280.0,720.0,51.19570294468082,7.110514297872336
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,945,564,,1280.0,720.0,79.90619500389191,11.098082639429432
16.0,473.0,1.0,133.0,133,1.0,1.0,0.8,0.8,1024.0,576.0,1021,513,,1280.0,720.0,63.071388124885914,8.759915017345266
16.0,473.0,1.0,469.0,469,3.0,0.0,0.5,0.5,640.0,360.0,493,519,,1280.0,720.0,216.54098919142305,30.075137387697648
16.0,473.0,1.0,469.0,469,3.0,0.0,0.5,0.5,640.0,360.0,752,474,,1280.0,720.0,159.81239000778382,22.196165278858864
16.0,473.0,1.0,469.0,469,3.0,0.0,0.5,0.5,640.0,360.0,523,366,,1280.0,720.0,117.15374513859982,16.271353491472198
16.0,473.0,1.0,469.0,469,3.0,0.0,0.5,0.5,640.0,360.0,656,495,,1280.0,720.0,135.94484175576505,18.881228021634033
16.0,473.0,1.0,469.0,469,3.0,0.0,0.5,0.5,640.0,360.0,531,125,,1280.0,720.0,259.04825805243314,35.978924729504605
16.0,473.0,1.0,469.0,469,3.0,0.0,0.5,0.5,640.0,360.0,613,229,,1280.0,720.0,133.75350462698165,18.57687564263634
16.0,473.0,1.0,469.0,469,3.0,0.0,0.5,0.5,640.0,360.0,541,365,,1280.0,720.0,99.12618221237011,13.767525307273626
16.0,473.0,1.0,469.0,469,3.0,0.0,0.5,0.5,640.0,360.0,564,362,,1280.0,720.0,76.02631123499285,10.559209893749006
16.0,473.0,1.0,469.0,469,3.0,0.0,0.5,0.5,640.0,360.0,706,295,,1280.0,720.0,92.63368717696602,12.865789885689724
16.0,473.0,1.0,469.0,469,3.0,0.0,0.5,0.5,640.0,360.0,767,406,,1280.0,720.0,135.07405376311175,18.76028524487663
16.0,473.0,1.0,469.0,469,3.0,0.0,0.5,0.5,640.0,360.0,656,450,,1280.0,720.0,91.41115905621152,12.695994313362709
16.0,473.0,1.0,469.0,469,3.0,0.0,0.5,0.5,640.0,360.0,703,417,,1280.0,720.0,84.95881355103778,11.799835215421915
16.0,473.0,1.0,469.0,469,3.0,0.0,0.5,0.5,640.0,360.0,703,365,,1280.0,720.0,63.198101237299845,8.77751406073609
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,586,443,,1280.0,720.0,340.27782766439543,47.2608093978327
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,586,443,,1280.0,720.0,340.27782766439543,47.2608093978327
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,714,385,,1280.0,720.0,458.68180692065823,63.70580651675808
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,583,323,,1280.0,720.0,329.0866147384302,45.70647426922642
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,383,491,,1280.0,720.0,182.45547402037573,25.341038058385518
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,245,424,,1280.0,720.0,64.93843238021688,9.019226719474567
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,260,400,,1280.0,720.0,40.19950248448356,5.58326423395605
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,323,366,,1280.0,720.0,67.26812023536856,9.342794477134522
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,356,363,,1280.0,720.0,100.04498987955368,13.895137483271345
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,266,376,,1280.0,720.0,18.867962264113206,2.620550314460168
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,348,524,,1280.0,720.0,188.04254837669055,26.117020607873688
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,353,505,,1280.0,720.0,174.45343218177166,24.2296433585794
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,422,361,,1280.0,720.0,166.00301202086666,23.055973891787037
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,472,404,,1280.0,720.0,220.43593173527768,30.616101629899674
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,468,308,,1280.0,720.0,218.28421839427605,30.317252554760564
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,562,217,,1280.0,720.0,337.764711004569,46.91176541730125
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,364,287,,1280.0,720.0,130.3572015655445,18.1051668841034
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,469,350,,1280.0,720.0,213.23461257497573,29.615918413191075
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,435,360,,1280.0,720.0,179.0,24.86111111111111
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,686,459,,1280.0,720.0,441.2493626057719,61.28463369524609
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,446,269,,1280.0,720.0,210.66798522794107,29.259442392769593
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,447,278,,1280.0,720.0,207.85812469085735,28.8691839848413
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,502,257,,1280.0,720.0,266.6927070618917,37.04065375859607
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,521,481,,1280.0,720.0,291.3176959952828,40.46079111045594
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,379,413,,1280.0,720.0,133.9328189802634,18.60178041392547
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,580,292,,1280.0,720.0,331.058907144937,45.98040377013013
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,536,240,,1280.0,720.0,304.63092423455635,42.309850588132825
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,432,206,,1280.0,720.0,233.8632078801623,32.48100109446698
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,360,564,,1280.0,720.0,228.98034850178738,31.8028261808038
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,308,485,,1280.0,720.0,135.38463723776047,18.803421838577844
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,200,368,,1280.0,720.0,56.568542494923804,7.856742013183862
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,398,550,,1280.0,720.0,237.2003372678884,32.94449128720672
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,426,471,,1280.0,720.0,203.0295544988463,28.198549235950875
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,283,458,,1280.0,720.0,101.65136496870073,14.118245134541768
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,336,382,,1280.0,720.0,82.96987405076617,11.523593618161966
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,433,459,,1280.0,720.0,202.80532537386685,28.16740630192595
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,423,485,,1280.0,720.0,208.60009587725506,28.972235538507643
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,394,526,,1280.0,720.0,215.87033144922904,29.98199047905959
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,394,526,,1280.0,720.0,215.87033144922904,29.98199047905959
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,427,517,,1280.0,720.0,232.14219780126146,32.24197191684187
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,427,517,,1280.0,720.0,232.14219780126146,32.24197191684187
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,427,409,,1280.0,720.0,177.88198334851114,24.705831020626547
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,376,353,,1280.0,720.0,120.20399327809372,16.694999066401905
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,299,515,,1280.0,720.0,160.85397104206038,22.340829311397275
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,373,490,,1280.0,720.0,174.89711261195822,24.291265640549753
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,326,459,,1280.0,720.0,121.24768039018313,16.83995560974766
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,398,394,,1280.0,720.0,146.01369798755184,20.279680276048868
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,425,381,,1280.0,720.0,170.29973576021777,23.652741077808024
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,409,494,,1280.0,720.0,203.38387350033435,28.24776020837977
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,371,476,,1280.0,720.0,163.3431969810803,22.686555136261152
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,316,497,,1280.0,720.0,149.56269588369955,20.772596650513826
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,261,415,,1280.0,720.0,55.226805085936306,7.670389595268931
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,388,392,,1280.0,720.0,135.82341477079717,18.86436316261072
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,363,419,,1280.0,720.0,122.18837915284743,16.970608215673256
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,421,419,,1280.0,720.0,175.231275747225,24.337677187114586
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,340,316,,1280.0,720.0,94.82615672903758,13.170299545699663
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,390,316,,1280.0,720.0,141.03900169811186,19.58875023584887
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,359,457,,1280.0,720.0,141.48498153514387,19.650691879881094
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,346,554,,1280.0,720.0,213.85976713725282,29.702745435729557
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,338,448,,1280.0,720.0,120.28299963003916,16.705972170838773
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,350,461,,1280.0,720.0,137.97463535012514,19.16314379862849
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,390,452,,1280.0,720.0,162.5423021862309,22.575319748087626
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,401,495,,1280.0,720.0,198.11612756158948,27.51612882799854
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,342,436,,1280.0,720.0,114.76933388322858,15.940185261559527
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,271,491,,1280.0,720.0,131.85598204101322,18.313330839029614
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,247,388,,1280.0,720.0,29.410882339705484,4.0848447694035395
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,247,388,,1280.0,720.0,29.410882339705484,4.0848447694035395
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,317,346,,1280.0,720.0,62.5859409132754,8.692491793510472
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,280,362,,1280.0,720.0,24.08318915758459,3.34488738299786
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,316,396,,1280.0,720.0,69.9714227381436,9.7182531580755
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,378,323,,1280.0,720.0,127.4872542648872,17.706563092345444
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,280,339,,1280.0,720.0,31.89043743820395,4.4292274219727705
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,254,355,,1280.0,720.0,5.385164807134504,0.7479395565464588
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,301,348,,1280.0,720.0,46.57252408878007,6.468406123441677
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,553,348,,1280.0,720.0,297.24232538452526,41.28365630340628
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,452,448,,1280.0,720.0,214.84878403193255,29.840108893323965
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,315,600,,1280.0,720.0,247.14570601165622,34.32579250161892
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,538,250,,1280.0,720.0,302.6945655276949,42.040911878846515
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,381,523,,1280.0,720.0,205.41178155110774,28.52941410432052
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,300,563,,1280.0,720.0,207.7137453323684,28.84913129616228
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,500,514,,1280.0,720.0,288.5342267392207,40.074198158225094
16.0,473.0,1.0,470.0,470,3.0,0.0,0.2,0.5,256.0,360.0,279,532,,1280.0,720.0,173.53097706173386,24.10152459190748
16.0,473.0,1.0,472.0,472,3.0,0.0,0.5,0.5,640.0,360.0,629,369,,1280.0,720.0,14.212670403551895,1.9739820004933186
16.0,473.0,1.0,472.0,472,3.0,0.0,0.5,0.5,640.0,360.0,748,383,,1280.0,720.0,110.42191811411355,15.336377515849106
16.0,473.0,1.0,472.0,472,3.0,0.0,0.5,0.5,640.0,360.0,724,372,,1280.0,720.0,84.8528137423857,11.78511301977579
16.0,473.0,1.0,472.0,472,3.0,0.0,0.5,0.5,640.0,360.0,726,413,,1280.0,720.0,101.01980003939822,14.030527783249752
16.0,473.0,1.0,472.0,472,3.0,0.0,0.5,0.5,640.0,360.0,756,451,,1280.0,720.0,147.4347313220328,20.477046016949
16.0,473.0,1.0,472.0,472,3.0,0.0,0.5,0.5,640.0,360.0,620,267,,1280.0,720.0,95.12623192369179,13.211976656068305
16.0,473.0,1.0,472.0,472,3.0,0.0,0.5,0.5,640.0,360.0,541,474,,1280.0,720.0,150.98675438593943,20.9703825536027
16.0,473.0,1.0,472.0,472,3.0,0.0,0.5,0.5,640.0,360.0,416,305,,1280.0,720.0,230.6534196581529,32.03519717474346
16.0,473.0,1.0,472.0,472,3.0,0.0,0.5,0.5,640.0,360.0,498,341,,1280.0,720.0,143.26548781894402,19.89798441929778
16.0,473.0,1.0,472.0,472,3.0,0.0,0.5,0.5,640.0,360.0,706,372,,1280.0,720.0,67.08203932499369,9.316949906249123
16.0,473.0,1.0,472.0,472,3.0,0.0,0.5,0.5,640.0,360.0,702,408,,1280.0,720.0,78.40918313565064,10.890164324395922
16.0,473.0,1.0,472.0,472,3.0,0.0,0.5,0.5,640.0,360.0,713,238,,1280.0,720.0,142.1724305201258,19.746170905573027
16.0,473.0,1.0,472.0,472,3.0,0.0,0.5,0.5,640.0,360.0,699,377,,1280.0,720.0,61.40032573203501,8.527823018338195
16.0,473.0,1.0,472.0,472,3.0,0.0,0.5,0.5,640.0,360.0,729,458,,1280.0,720.0,132.38202294873727,18.38639207621351
16.0,473.0,1.0,472.0,472,3.0,0.0,0.5,0.5,640.0,360.0,606,417,,1280.0,720.0,66.37017402418047,9.21807972558062
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,628,470,,1280.0,720.0,494.631175725914,68.69877440637694
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,589,462,,1280.0,720.0,460.4486942103322,63.9512075292128
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,619,402,,1280.0,720.0,445.34593295549473,61.85360179937427
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,341,245,,1280.0,720.0,132.0075755401939,18.3343854916936
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,277,184,,1280.0,720.0,45.17742799230607,6.274642776709177
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,324,245,,1280.0,720.0,121.75795661885921,16.91082730817489
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,449,230,,1280.0,720.0,211.29363454680788,29.346338131501096
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,372,166,,1280.0,720.0,118.06777714516353,16.39830238127271
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,305,282,,1280.0,720.0,146.44111444536333,20.33904367296713
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,404,257,,1280.0,720.0,186.20687420178666,25.86206586135926
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,309,310,,1280.0,720.0,174.25555945220228,24.202161035028094
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,367,254,,1280.0,720.0,156.27219842313605,21.70447200321334
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,507,110,,1280.0,720.0,253.2923212416831,35.179489061344874
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,378,577,,1280.0,720.0,449.8588667571197,62.48039816071107
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,469,605,,1280.0,720.0,507.8287112796991,70.53176545551376
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,419,398,,1280.0,720.0,301.80291582421796,41.917071642252495
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,543,78,,1280.0,720.0,294.49108645254444,40.90153978507562
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,629,181,,1280.0,720.0,374.83062841768947,52.059809502456865
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,187,539,,1280.0,720.0,400.98129632191075,55.6918467113765
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,316,472,,1280.0,720.0,333.4426487418788,46.311478991927615
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,385,337,,1280.0,720.0,232.14219780126146,32.24197191684187
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,575,306,,1280.0,720.0,357.777864044158,49.691370006133056
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,153,478,,1280.0,720.0,349.521100936696,48.54459735231888
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,195,453,,1280.0,720.0,314.9634899476446,43.74492915939508
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,323,305,,1280.0,720.0,174.38463235044537,24.220087826450747
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,369,353,,1280.0,720.0,237.59208741033444,32.998901029213116
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,305,355,,1280.0,720.0,216.61486560252507,30.085398000350704
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,355,395,,1280.0,720.0,269.8184574857695,37.47478576191243
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,317,239,,1280.0,720.0,112.89818421923357,15.680303363782441
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,317,239,,1280.0,720.0,112.89818421923357,15.680303363782441
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,343,179,,1280.0,720.0,93.77632963600144,13.02449022722242
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,305,245,,1280.0,720.0,112.25862995778988,15.591476383026372
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,298,342,,1280.0,720.0,202.40553352119602,28.11187965572167
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,313,257,,1280.0,720.0,126.56223765404908,17.578088563062373
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,357,226,,1280.0,720.0,130.09611831257686,18.06890532119123
16.0,473.0,1.0,473.0,473,3.0,0.0,0.2,0.2,256.0,144.0,357,226,,1280.0,720.0,130.09611831257686,18.06890532119123
