run_id,subject,chinFirst,index,trial_index,task_nr,option_topLeft,option_topRight,option_bottomLeft,option_bottomRight,x,y,window_width,window_height,window_width_max,window_height_max,t_wg,t_task,key_press,look_left,look_top,ssOption_top,chose_top,chose_ssOption,choiceNr,aoi,aoi_amount_SS,aoi_amount_LL,aoi_delay_SS,aoi_delay_LL,newAOIIndex,transition_type,fixationCounter
17.0,75.0,1.0,328,328.0,2.0,5.0,30.0,4.5,0.0,364,153,1280.0,720.0,1280.0,720.0,713217.4299999897,3869.4099999848986,90.0,1,1,0,1,0,61,TL,,1.0,,,1,0,1
17.0,75.0,1.0,328,328.0,2.0,5.0,30.0,4.5,0.0,330,180,1280.0,720.0,1280.0,720.0,713259.7449999885,3911.7249999836786,90.0,1,1,0,1,0,61,TL,,1.0,,,1,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,427,291,1280.0,720.0,1280.0,720.0,716371.1750000075,0.0,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,426,252,1280.0,720.0,1280.0,720.0,716398.1649999914,26.989999983925372,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,426,221,1280.0,720.0,1280.0,720.0,716441.8050000095,70.63000000198372,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,417,253,1280.0,720.0,1280.0,720.0,716488.2949999883,117.11999998078682,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,405,301,1280.0,720.0,1280.0,720.0,716531.3399999869,160.16499997943174,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,403,252,1280.0,720.0,1280.0,720.0,716572.4800000025,201.30499999504536,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,415,242,1280.0,720.0,1280.0,720.0,716614.3900000025,243.21499999496154,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,395,275,1280.0,720.0,1280.0,720.0,716656.5750000009,285.3999999933876,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,153,194,1280.0,720.0,1280.0,720.0,716699.0099999821,327.8349999745842,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,215,208,1280.0,720.0,1280.0,720.0,716740.694999986,369.5199999784818,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,215,208,1280.0,720.0,1280.0,720.0,716784.1199999966,412.94499998912215,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,327,112,1280.0,720.0,1280.0,720.0,716845.8749999991,474.69999999157153,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,270,241,1280.0,720.0,1280.0,720.0,716866.1799999827,495.0049999752082,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,306,136,1280.0,720.0,1280.0,720.0,716928.0549999967,556.879999989178,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,342,273,1280.0,720.0,1280.0,720.0,716950.7100000045,579.5349999970058,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,310,198,1280.0,720.0,1280.0,720.0,717011.0649999988,639.8899999912828,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,287,188,1280.0,720.0,1280.0,720.0,717031.7449999857,660.5699999781791,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,185,212,1280.0,720.0,1280.0,720.0,717074.1350000027,702.9599999951897,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,460,178,1280.0,720.0,1280.0,720.0,717116.8299999845,745.6549999769777,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,375,293,1280.0,720.0,1280.0,720.0,717415.2549999999,1044.079999992391,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,217,276,1280.0,720.0,1280.0,720.0,717917.4349999812,1546.2599999736995,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,201,234,1280.0,720.0,1280.0,720.0,718002.4200000043,1631.2449999968521,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,170,166,1280.0,720.0,1280.0,720.0,718046.6449999949,1675.4699999873992,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,251,256,1280.0,720.0,1280.0,720.0,718126.6649999889,1755.4899999813642,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,265,199,1280.0,720.0,1280.0,720.0,718168.9199999964,1797.744999988936,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,387,182,1280.0,720.0,1280.0,720.0,718209.7249999932,1838.5499999857275,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,302,192,1280.0,720.0,1280.0,720.0,718250.7449999977,1879.56999999017,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,319,165,1280.0,720.0,1280.0,720.0,718307.7749999939,1936.5999999863561,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,277,213,1280.0,720.0,1280.0,720.0,718329.1899999896,1958.014999982086,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,274,217,1280.0,720.0,1280.0,720.0,718370.8449999976,1999.6699999901466,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,109,261,1280.0,720.0,1280.0,720.0,718412.3350000009,2041.159999993397,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,331,331.0,2.0,1.5,0.0,5.0,180.0,251,257,1280.0,720.0,1280.0,720.0,718452.9949999995,2081.8199999920325,66.0,1,1,1,0,0,62,TL,1.0,,,,4,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,490,172,1280.0,720.0,1280.0,720.0,721731.2099999981,0.0,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,490,172,1280.0,720.0,1280.0,720.0,721763.0549999884,31.84499999030959,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,485,215,1280.0,720.0,1280.0,720.0,721826.8099999988,95.60000000067521,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,435,179,1280.0,720.0,1280.0,720.0,721848.0500000005,116.84000000241213,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,427,171,1280.0,720.0,1280.0,720.0,721892.0649999926,160.85499999450985,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,436,199,1280.0,720.0,1280.0,720.0,721934.3200000003,203.11000000219792,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,362,196,1280.0,720.0,1280.0,720.0,721975.2250000021,244.0150000039721,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,178,272,1280.0,720.0,1280.0,720.0,722018.9700000045,287.76000000641216,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,148,155,1280.0,720.0,1280.0,720.0,722122.8750000009,391.6650000028312,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,223,199,1280.0,720.0,1280.0,720.0,722144.2749999987,413.0650000006426,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,203,133,1280.0,720.0,1280.0,720.0,722205.6100000045,474.4000000064261,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,327,210,1280.0,720.0,1280.0,720.0,722226.9199999864,495.7099999883212,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,389,141,1280.0,720.0,1280.0,720.0,722289.1550000057,557.9450000076322,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,266,256,1280.0,720.0,1280.0,720.0,722312.8600000055,581.6500000073574,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,415,201,1280.0,720.0,1280.0,720.0,722371.909999987,640.699999988894,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,434,195,1280.0,720.0,1280.0,720.0,723204.8049999867,1473.5949999885634,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,171,249,1280.0,720.0,1280.0,720.0,723309.099999984,1577.8899999859277,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,233,255,1280.0,720.0,1280.0,720.0,723396.5650000026,1665.3550000045216,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,228,217,1280.0,720.0,1280.0,720.0,723440.7749999955,1709.564999997383,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,225,158,1280.0,720.0,1280.0,720.0,723482.335000008,1751.1250000098953,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,307,205,1280.0,720.0,1280.0,720.0,723523.6999999906,1792.48999999254,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,274,185,1280.0,720.0,1280.0,720.0,723566.044999985,1834.8349999869242,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,282,214,1280.0,720.0,1280.0,720.0,723606.9649999845,1875.754999986384,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,185,78,1280.0,720.0,1280.0,720.0,723650.9499999811,1919.739999982994,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,334,334.0,2.0,5.0,90.0,3.0,0.0,369,172,1280.0,720.0,1280.0,720.0,723696.254999988,1965.0449999899138,90.0,1,1,0,1,0,63,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,462,128,1280.0,720.0,1280.0,720.0,726844.4000000019,0.0,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,362,241,1280.0,720.0,1280.0,720.0,726872.8450000053,28.445000003441237,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,402,167,1280.0,720.0,1280.0,720.0,726960.545000009,116.14500000711996,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,391,164,1280.0,720.0,1280.0,720.0,727003.800000006,159.40000000409782,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,438,155,1280.0,720.0,1280.0,720.0,727048.0300000055,203.63000000361353,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,308,133,1280.0,720.0,1280.0,720.0,727090.1049999811,245.70499997923616,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,329,198,1280.0,720.0,1280.0,720.0,727131.8449999962,287.44499999436084,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,329,198,1280.0,720.0,1280.0,720.0,727175.270000007,330.8700000051176,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,260,115,1280.0,720.0,1280.0,720.0,727233.4700000066,389.0700000047218,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,235,142,1280.0,720.0,1280.0,720.0,727254.8499999975,410.44999999564607,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,280,122,1280.0,720.0,1280.0,720.0,727296.8399999954,452.4399999935413,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,242,161,1280.0,720.0,1280.0,720.0,727338.4300000034,494.03000000154134,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,273,189,1280.0,720.0,1280.0,720.0,727381.0050000029,536.6050000010291,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,169,179,1280.0,720.0,1280.0,720.0,727425.9249999886,581.5249999867519,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,162,174,1280.0,720.0,1280.0,720.0,727467.1600000001,622.7599999982631,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,337,125,1280.0,720.0,1280.0,720.0,727506.2449999969,661.8449999949662,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,455,304,1280.0,720.0,1280.0,720.0,727922.0550000026,1077.6550000007264,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,94,303,1280.0,720.0,1280.0,720.0,728088.6100000063,1244.2100000043865,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,134,230,1280.0,720.0,1280.0,720.0,728130.9600000095,1286.5600000076229,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,219,285,1280.0,720.0,1280.0,720.0,728233.7249999981,1389.3249999962281,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,210,237,1280.0,720.0,1280.0,720.0,728254.6799999836,1410.2799999817507,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,206,210,1280.0,720.0,1280.0,720.0,728298.4249999862,1454.0249999843072,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,164,232,1280.0,720.0,1280.0,720.0,728340.4100000043,1496.010000002454,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,259,179,1280.0,720.0,1280.0,720.0,728400.9199999855,1556.519999983604,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,174,130,1280.0,720.0,1280.0,720.0,728422.5900000021,1578.190000000177,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,260,82,1280.0,720.0,1280.0,720.0,728485.6399999991,1641.2399999971967,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,193,157,1280.0,720.0,1280.0,720.0,728506.1599999898,1661.7599999879021,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,284,214,1280.0,720.0,1280.0,720.0,728567.2049999994,1722.80499999749,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,295,144,1280.0,720.0,1280.0,720.0,728587.9450000066,1743.5450000046985,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,337,337.0,2.0,4.5,30.0,4.0,0.0,305,159,1280.0,720.0,1280.0,720.0,728629.0799999842,1784.679999982356,90.0,1,1,0,1,0,64,TL,,1.0,,,1,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,458,196,1280.0,720.0,1280.0,720.0,731789.7949999897,0.0,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,450,208,1280.0,720.0,1280.0,720.0,731814.9149999955,25.12000000581611,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,341,207,1280.0,720.0,1280.0,720.0,731858.500000002,68.70500001229811,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,493,170,1280.0,720.0,1280.0,720.0,731906.0299999837,116.23499999404885,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,421,226,1280.0,720.0,1280.0,720.0,731948.1300000044,158.3350000147475,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,406,160,1280.0,720.0,1280.0,720.0,731989.4499999938,199.65500000410248,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,444,202,1280.0,720.0,1280.0,720.0,732031.090000004,241.295000014361,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,344,141,1280.0,720.0,1280.0,720.0,732076.3699999951,286.57500000542495,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,432,157,1280.0,720.0,1280.0,720.0,732117.7749999915,327.980000001844,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,289,188,1280.0,720.0,1280.0,720.0,732161.0849999997,371.29000001004897,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,223,248,1280.0,720.0,1280.0,720.0,732202.9249999905,413.13000000081956,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,195,185,1280.0,720.0,1280.0,720.0,732263.6150000035,473.8200000138022,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,195,157,1280.0,720.0,1280.0,720.0,732285.574999987,495.7799999973504,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,280,189,1280.0,720.0,1280.0,720.0,732334.8150000094,545.0200000196928,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,233,193,1280.0,720.0,1280.0,720.0,732377.9700000014,588.1750000116881,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,250,184,1280.0,720.0,1280.0,720.0,732421.5700000059,631.775000016205,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,193,179,1280.0,720.0,1280.0,720.0,732478.9849999944,689.1900000047171,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,175,169,1280.0,720.0,1280.0,720.0,732499.530000001,709.7350000112783,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,270,207,1280.0,720.0,1280.0,720.0,732542.2099999852,752.414999995497,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,335,182,1280.0,720.0,1280.0,720.0,732583.4800000011,793.6850000114646,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,487,208,1280.0,720.0,1280.0,720.0,732623.6299999873,833.8349999976344,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,415,290,1280.0,720.0,1280.0,720.0,733009.865,1220.0700000103097,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,436,266,1280.0,720.0,1280.0,720.0,733166.0200000042,1376.2250000145286,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,180,250,1280.0,720.0,1280.0,720.0,733229.5049999956,1439.7100000059,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,292,283,1280.0,720.0,1280.0,720.0,733250.6149999972,1460.8200000075158,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,186,200,1280.0,720.0,1280.0,720.0,733293.004999985,1503.2099999953061,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,257,237,1280.0,720.0,1280.0,720.0,733334.8300000071,1545.0350000173785,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,217,192,1280.0,720.0,1280.0,720.0,733375.7500000065,1585.9550000168383,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,209,248,1280.0,720.0,1280.0,720.0,733416.8099999952,1627.0150000054855,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,340,340.0,2.0,2.0,0.0,4.5,90.0,224,244,1280.0,720.0,1280.0,720.0,733458.6249999994,1668.830000009737,66.0,1,1,1,0,0,65,TL,1.0,,,,4,0,1
17.0,75.0,1.0,343,343.0,2.0,5.0,180.0,4.0,0.0,451,157,1280.0,720.0,1280.0,720.0,736616.1199999916,0.0,66.0,1,1,0,0,1,66,TL,,1.0,,,1,0,1
17.0,75.0,1.0,343,343.0,2.0,5.0,180.0,4.0,0.0,486,179,1280.0,720.0,1280.0,720.0,736640.4299999996,24.31000000797212,66.0,1,1,0,0,1,66,TL,,1.0,,,1,0,1
17.0,75.0,1.0,343,343.0,2.0,5.0,180.0,4.0,0.0,410,143,1280.0,720.0,1280.0,720.0,736685.055000009,68.93500001740176,66.0,1,1,0,0,1,66,TL,,1.0,,,1,0,1
17.0,75.0,1.0,343,343.0,2.0,5.0,180.0,4.0,0.0,410,143,1280.0,720.0,1280.0,720.0,736732.8749999871,116.75499999546446,66.0,1,1,0,0,1,66,TL,,1.0,,,1,0,1
17.0,75.0,1.0,343,343.0,2.0,5.0,180.0,4.0,0.0,444,186,1280.0,720.0,1280.0,720.0,736791.9249999976,175.8050000059884,66.0,1,1,0,0,1,66,TL,,1.0,,,1,0,1
17.0,75.0,1.0,343,343.0,2.0,5.0,180.0,4.0,0.0,497,179,1280.0,720.0,1280.0,720.0,736812.6749999938,196.5550000021467,66.0,1,1,0,0,1,66,TL,,1.0,,,1,0,1
17.0,75.0,1.0,343,343.0,2.0,5.0,180.0,4.0,0.0,493,148,1280.0,720.0,1280.0,720.0,736856.7099999926,240.59000000101514,66.0,1,1,0,0,1,66,TL,,1.0,,,1,0,1
17.0,75.0,1.0,343,343.0,2.0,5.0,180.0,4.0,0.0,433,183,1280.0,720.0,1280.0,720.0,736897.6599999878,281.53999999619555,66.0,1,1,0,0,1,66,TL,,1.0,,,1,0,1
